failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift,failToRecourse_old,failToRecourse_new,entropy,avg_score,acc_withoutRecourse
0.14563106796116504,0.7469047619047618,0.14210863167021232,0.385818195737071,0.7081112793418729,0.22349540180472546,0.07066381156316917,tensor(0.6316),0.08759124087591241,0.2608695652173913,0.4527762830257416,-9.414834022521973,0.9126753993071579
0.14215686274509803,0.7319047619047618,0.1286036809087226,0.32188219132354184,0.6280687928230889,0.19729591898924329,0.07066381156316917,tensor(0.5476),0.08275862068965517,0.288135593220339,0.46317771077156067,-9.318466186523438,0.9013453841367642
0.15196078431372548,0.7321428571428572,0.14491242186546868,0.3535052355123776,0.7041950243128103,0.1820000103326041,0.06382978723404255,tensor(0.6256),0.08759124087591241,0.2835820895522388,0.4441176950931549,-9.20042896270752,0.9069842693471573
0.21359223300970873,0.7395238095238096,0.15052462069940462,0.370934171440068,0.7036750312394185,0.20697490719111272,0.06382978723404255,tensor(0.3421),0.10144927536231885,0.4411764705882353,0.44664955139160156,-9.183332443237305,0.9147002463045628
0.215,0.7373809523809524,0.19410551495719214,0.36276431766936446,0.6662394566663444,0.2029186337701918,0.08459869848156182,tensor(0.6722),0.11450381679389313,0.4057971014492754,0.43497100472450256,-9.155056953430176,0.9169362924585085
0.2780487804878049,0.7473809523809524,0.16678793570995418,0.33104870939203274,0.6597056058911349,0.17499579450756694,0.08932461873638345,tensor(0.4221),0.15827338129496402,0.5303030303030303,0.44871804118156433,-9.196670532226562,0.9247579435510633
0.2376237623762376,0.7554761904761905,0.1816220699109081,0.3647321430668431,0.6777296378358592,0.20939264566296095,0.09409190371991247,tensor(0.5511),0.15555555555555556,0.40298507462686567,0.4392205774784088,-9.234453201293945,0.9304215086303371
0.21890547263681592,0.7547619047619047,0.18786362091798978,0.4346489702551057,0.7655418818927666,0.27650162278122375,0.09649122807017543,tensor(0.5420),0.11029411764705882,0.4461538461538462,0.43220415711402893,-9.232624053955078,0.917408526502616
0.3604060913705584,0.7695238095238096,0.17799982091525104,0.40845108123258256,0.7780704934957233,0.2346747903924494,0.09409190371991247,tensor(0.3167),0.20149253731343283,0.6984126984126984,0.4587794840335846,-9.225340843200684,0.9301765533831442
0.23414634146341465,0.7566666666666666,0.18159362483151045,0.46856706551585287,0.892940825908841,0.24852141197874805,0.1111111111111111,tensor(0.5729),0.1259259259259259,0.44285714285714284,0.4283581078052521,-9.094874382019043,0.9219619302368709
